,session,code,group,id_in_group,round,arrival,choice,certainty,bonus,strategy,simple,cutoff,fault,payoff,exp
1106,8c6unizm,a2cinhgw,14,1,10,9.0,0,0.99,-9.21,I tried to estimate the times that we would likely both arrive at and make my decision about where to go from there.,1.0,8.4,2.0,0.0,AMT
1107,8c6unizm,2i1xpe8f,14,2,10,8.5,1,0.99,-9.21,I focused on the time it was and whether I felt certain on the game.  I messed up at the end when I didn't realize my colleague could have arrived at 9 and needed to go straight to the office.,1.0,8.5,1.0,0.0,AMT
1108,8c6unizm,h19o1t47,15,1,1,9.0,1,0.99,-9.21,,,,,0.0,AMT
1109,8c6unizm,3bzgh6vt,15,2,1,8.5,0,0.625,-1.96,,,,,0.0,AMT
1110,8c6unizm,h19o1t47,15,1,2,8.4,1,0.99,-0.01,,,,,0.0,AMT
1111,8c6unizm,3bzgh6vt,15,2,2,8.5,1,0.625,-0.47,,,,,0.0,AMT
1112,8c6unizm,h19o1t47,15,1,3,9.0,0,0.99,-0.02,,,,,0.0,AMT
1113,8c6unizm,3bzgh6vt,15,2,3,9.1,0,0.99,-0.02,,,,,0.0,AMT
1114,8c6unizm,h19o1t47,15,1,4,8.4,1,0.99,-0.01,,,,,0.0,AMT
1115,8c6unizm,3bzgh6vt,15,2,4,8.3,1,0.5,-0.69,,,,,0.0,AMT
1116,8c6unizm,h19o1t47,15,1,5,8.2,1,0.99,-0.01,,,,,0.0,AMT
1117,8c6unizm,3bzgh6vt,15,2,5,8.1,1,0.99,-0.01,,,,,0.0,AMT
1118,8c6unizm,h19o1t47,15,1,6,8.1,1,0.99,-0.01,,,,,0.0,AMT
1119,8c6unizm,3bzgh6vt,15,2,6,8.0,1,0.99,-0.01,,,,,0.0,AMT
1120,8c6unizm,h19o1t47,15,1,7,8.5,0,0.99,-0.02,,,,,0.0,AMT
1121,8c6unizm,3bzgh6vt,15,2,7,9.0,0,0.875,-0.27,,,,,0.0,AMT
1122,8c6unizm,h19o1t47,15,1,8,8.4,1,0.99,-9.21,Trying my best to determine which times were best and most convenient.,1.0,8.4,2.0,0.0,AMT
1123,8c6unizm,3bzgh6vt,15,2,8,8.5,0,0.99,-9.21,"I tried to determine if we would have time to go to the canteen. If not, we would go to the office.",1.0,8.4,1.0,0.0,AMT
1124,8c6unizm,mwtvlkkh,17,1,1,9.0,0,0.875,-4.16,,,,,0.0,AMT
1125,8c6unizm,g51lrfic,17,2,1,8.5,1,0.625,-1.96,,,,,1.870000000000001,AMT
1126,8c6unizm,mwtvlkkh,17,1,2,8.0,1,0.5,-0.69,,,,,0.0,AMT
1127,8c6unizm,g51lrfic,17,2,2,8.1,1,0.99,-0.01,,,,,1.870000000000001,AMT
1128,8c6unizm,mwtvlkkh,17,1,3,9.1,0,0.625,-0.94,,,,,0.0,AMT
1129,8c6unizm,g51lrfic,17,2,3,9.0,0,0.99,-0.02,,,,,1.870000000000001,AMT
1130,8c6unizm,mwtvlkkh,17,1,4,8.4,1,0.625,-1.96,,,,,0.0,AMT
1131,8c6unizm,g51lrfic,17,2,4,8.5,0,0.875,-4.16,,,,,1.870000000000001,AMT
1132,8c6unizm,mwtvlkkh,17,1,5,9.0,0,0.5,-1.39,,,,,0.0,AMT
1133,8c6unizm,g51lrfic,17,2,5,9.1,1,0.625,-1.96,,,,,1.870000000000001,AMT
1134,8c6unizm,mwtvlkkh,17,1,6,9.1,0,0.625,-0.94,I simply tried to guess their move in relation to mine,2.0,8.5,3.0,0.0,AMT
1135,8c6unizm,g51lrfic,17,2,6,9.0,0,0.99,-0.02,using the time i got there to guess how much time i would have to reach my collegue i also tried to guess if they got there before or after me.,1.0,8.5,2.0,1.870000000000001,AMT
1136,8c6unizm,86kpgbq4,18,1,1,8.0,1,0.75,-0.29,,,,,9.62,AMT
1137,8c6unizm,1bxr6knf,18,2,1,8.1,1,0.99,-0.01,,,,,9.9,AMT
1138,8c6unizm,86kpgbq4,18,1,2,8.3,1,0.99,-0.01,,,,,9.62,AMT
1139,8c6unizm,1bxr6knf,18,2,2,8.4,1,0.99,-0.01,,,,,9.9,AMT
1140,8c6unizm,86kpgbq4,18,1,3,8.0,1,0.99,-0.01,,,,,9.62,AMT
1141,8c6unizm,1bxr6knf,18,2,3,8.1,1,0.99,-0.01,,,,,9.9,AMT
1142,8c6unizm,86kpgbq4,18,1,4,8.3,1,0.99,-0.01,,,,,9.62,AMT
1143,8c6unizm,1bxr6knf,18,2,4,8.4,1,0.99,-0.01,,,,,9.9,AMT
1144,8c6unizm,86kpgbq4,18,1,5,8.5,1,0.99,-0.01,,,,,9.62,AMT
1145,8c6unizm,1bxr6knf,18,2,5,8.4,1,0.99,-0.01,,,,,9.9,AMT
1146,8c6unizm,86kpgbq4,18,1,6,8.1,1,0.99,-0.01,,,,,9.62,AMT
1147,8c6unizm,1bxr6knf,18,2,6,8.0,1,0.99,-0.01,,,,,9.9,AMT
1148,8c6unizm,86kpgbq4,18,1,7,8.3,1,0.99,-0.01,,,,,9.62,AMT
1149,8c6unizm,1bxr6knf,18,2,7,8.4,1,0.99,-0.01,,,,,9.9,AMT
1150,8c6unizm,86kpgbq4,18,1,8,8.1,1,0.99,-0.01,,,,,9.62,AMT
1151,8c6unizm,1bxr6knf,18,2,8,8.2,1,0.99,-0.01,,,,,9.9,AMT
1152,8c6unizm,86kpgbq4,18,1,9,8.3,1,0.99,-0.01,,,,,9.62,AMT
1153,8c6unizm,1bxr6knf,18,2,9,8.4,1,0.99,-0.01,,,,,9.9,AMT
1154,8c6unizm,86kpgbq4,18,1,10,8.5,1,0.99,-0.01,Always go to the canteen. I worked really well with my partner!,1.0,8.2,,9.62,AMT
1155,8c6unizm,1bxr6knf,18,2,10,8.4,1,0.99,-0.01,I tried to minimize the penalty under the assumption the other participant would think similarly.,3.0,6.0,,9.9,AMT
1156,8c6unizm,3ijgqp0z,19,1,1,8.4,1,0.625,-0.47,,,,,0.0,AMT
1157,8c6unizm,tiy0wqki,19,2,1,8.5,1,0.99,-0.01,,,,,0.0,AMT
1158,8c6unizm,3ijgqp0z,19,1,2,8.3,1,0.99,-0.01,,,,,0.0,AMT
1159,8c6unizm,tiy0wqki,19,2,2,8.2,1,0.99,-0.01,,,,,0.0,AMT
1160,8c6unizm,3ijgqp0z,19,1,3,8.0,1,0.99,-0.01,,,,,0.0,AMT
1161,8c6unizm,tiy0wqki,19,2,3,8.1,1,0.99,-0.01,,,,,0.0,AMT
1162,8c6unizm,3ijgqp0z,19,1,4,9.1,1,0.99,-9.21,,,,,0.0,AMT
1163,8c6unizm,tiy0wqki,19,2,4,9.0,0,0.99,-9.21,,,,,0.0,AMT
1164,8c6unizm,3ijgqp0z,19,1,5,8.5,1,0.99,-9.21,I don't have any strategy that was too much penalty for one round.,1.0,6.0,1.0,0.0,AMT
1165,8c6unizm,tiy0wqki,19,2,5,9.0,0,0.99,-9.21,Attempt to predict the other person.,1.0,8.2,3.0,0.0,AMT
1166,8c6unizm,juc5jxnz,21,1,1,8.4,1,0.875,-0.13,,,,,9.29,AMT
1167,8c6unizm,8bo89p9h,21,2,1,8.3,1,0.75,-0.29,,,,,8.01,AMT
1168,8c6unizm,juc5jxnz,21,1,2,8.0,1,0.99,-0.01,,,,,9.29,AMT
1169,8c6unizm,8bo89p9h,21,2,2,8.1,1,0.875,-0.13,,,,,8.01,AMT
1170,8c6unizm,juc5jxnz,21,1,3,8.1,1,0.99,-0.01,,,,,9.29,AMT
1171,8c6unizm,8bo89p9h,21,2,3,8.0,1,0.99,-0.01,,,,,8.01,AMT
1172,8c6unizm,juc5jxnz,21,1,4,8.4,1,0.875,-0.13,,,,,9.29,AMT
1173,8c6unizm,8bo89p9h,21,2,4,8.3,1,0.75,-0.29,,,,,8.01,AMT
1174,8c6unizm,juc5jxnz,21,1,5,8.4,1,0.875,-0.13,,,,,9.29,AMT
1175,8c6unizm,8bo89p9h,21,2,5,8.3,1,0.99,-0.01,,,,,8.01,AMT
1176,8c6unizm,juc5jxnz,21,1,6,8.4,1,0.875,-0.13,,,,,9.29,AMT
1177,8c6unizm,8bo89p9h,21,2,6,8.3,1,0.99,-0.01,,,,,8.01,AMT
1178,8c6unizm,juc5jxnz,21,1,7,9.1,0,0.99,-0.02,,,,,9.29,AMT
1179,8c6unizm,8bo89p9h,21,2,7,9.0,0,0.625,-0.94,,,,,8.01,AMT
1180,8c6unizm,juc5jxnz,21,1,8,8.4,1,0.875,-0.13,,,,,9.29,AMT
1181,8c6unizm,8bo89p9h,21,2,8,8.3,1,0.99,-0.01,,,,,8.01,AMT
1182,8c6unizm,juc5jxnz,21,1,9,8.1,1,0.99,-0.01,,,,,9.29,AMT
1183,8c6unizm,8bo89p9h,21,2,9,8.2,1,0.99,-0.01,,,,,8.01,AMT
1184,8c6unizm,juc5jxnz,21,1,10,8.4,1,0.99,-0.01,I went with what I thought the other person would do.,1.0,8.0,,9.29,AMT
1185,8c6unizm,8bo89p9h,21,2,10,8.5,1,0.75,-0.29,I just tried to anticipate what my teammate would do.,1.0,8.5,,8.01,AMT
1186,8c6unizm,vlxv9qwc,23,1,1,8.5,1,0.99,-9.21,,,,,0.0,AMT
1187,8c6unizm,b53q704u,23,2,1,9.0,0,0.99,-9.21,,,,,0.0,AMT
1188,8c6unizm,vlxv9qwc,23,1,2,8.2,1,0.75,-0.29,,,,,0.0,AMT
1189,8c6unizm,b53q704u,23,2,2,8.1,1,0.99,-0.01,,,,,0.0,AMT
1190,8c6unizm,vlxv9qwc,23,1,3,8.5,1,0.75,-2.77,I used my intuition for each of my answers,2.0,8.5,1.0,0.0,AMT
1191,8c6unizm,b53q704u,23,2,3,9.0,0,0.75,-2.77,I based my decisions of how close to 6am the time was.,1.0,8.3,2.0,0.0,AMT
1192,8c6unizm,vk9pux63,24,1,1,9.0,0,0.75,-0.58,,,,,5.75,AMT
1193,8c6unizm,cq7016s1,24,2,1,9.1,0,0.99,-0.02,,,,,0.0,AMT
1194,8c6unizm,vk9pux63,24,1,2,8.3,1,0.99,-0.01,,,,,5.75,AMT
1195,8c6unizm,cq7016s1,24,2,2,8.4,1,0.99,-0.01,,,,,0.0,AMT
1196,8c6unizm,vk9pux63,24,1,3,8.2,1,0.99,-0.01,,,,,5.75,AMT
1197,8c6unizm,cq7016s1,24,2,3,8.1,1,0.99,-0.01,,,,,0.0,AMT
1198,8c6unizm,vk9pux63,24,1,4,8.5,1,0.5,-1.39,,,,,5.75,AMT
1199,8c6unizm,cq7016s1,24,2,4,9.0,0,0.99,-9.21,,,,,0.0,AMT
1200,8c6unizm,vk9pux63,24,1,5,8.1,1,0.99,-0.01,,,,,5.75,AMT
1201,8c6unizm,cq7016s1,24,2,5,8.0,1,0.99,-0.01,,,,,0.0,AMT
1202,8c6unizm,vk9pux63,24,1,6,9.0,0,0.875,-0.27,,,,,5.75,AMT
1203,8c6unizm,cq7016s1,24,2,6,9.1,0,0.99,-0.02,,,,,0.0,AMT
1204,8c6unizm,vk9pux63,24,1,7,9.1,0,0.99,-0.02,,,,,5.75,AMT
1205,8c6unizm,cq7016s1,24,2,7,9.0,0,0.99,-0.02,,,,,0.0,AMT
1206,8c6unizm,vk9pux63,24,1,8,8.5,1,0.625,-1.96,"I didn't have one. I should have taken my partner's past behavior into account when making decisions, but I didn't.",1.0,8.4,1.0,5.75,AMT
1207,8c6unizm,cq7016s1,24,2,8,9.0,0,0.99,-9.21,I looked at how close we arrived at the office (since my coworker was supposed to be there within 10 minutes of me). Very sad. Thanks.,1.0,8.5,2.0,0.0,AMT
1208,8c6unizm,0o9wtzam,25,1,1,9.0,0,0.875,-0.27,,,,,0.1899999999999995,AMT
1209,8c6unizm,jbvsqq7n,25,2,1,9.1,0,0.625,-0.94,,,,,0.0,AMT
1210,8c6unizm,0o9wtzam,25,1,2,9.0,0,0.875,-0.27,,,,,0.1899999999999995,AMT
1211,8c6unizm,jbvsqq7n,25,2,2,9.1,0,0.99,-0.02,,,,,0.0,AMT
1212,8c6unizm,0o9wtzam,25,1,3,8.5,1,0.99,-0.01,,,,,0.1899999999999995,AMT
1213,8c6unizm,jbvsqq7n,25,2,3,8.4,1,0.75,-0.29,,,,,0.0,AMT
1214,8c6unizm,0o9wtzam,25,1,4,8.2,1,0.99,-0.01,,,,,0.1899999999999995,AMT
1215,8c6unizm,jbvsqq7n,25,2,4,8.1,1,0.99,-0.01,,,,,0.0,AMT
1216,8c6unizm,0o9wtzam,25,1,5,8.1,1,0.99,-0.01,,,,,0.1899999999999995,AMT
1217,8c6unizm,jbvsqq7n,25,2,5,8.0,1,0.99,-0.01,,,,,0.0,AMT
1218,8c6unizm,0o9wtzam,25,1,6,8.0,1,0.99,-0.01,,,,,0.1899999999999995,AMT
1219,8c6unizm,jbvsqq7n,25,2,6,8.1,1,0.99,-0.01,,,,,0.0,AMT
1220,8c6unizm,0o9wtzam,25,1,7,9.1,0,0.99,-0.02,,,,,0.1899999999999995,AMT
1221,8c6unizm,jbvsqq7n,25,2,7,9.0,0,0.99,-0.02,,,,,0.0,AMT
1222,8c6unizm,0o9wtzam,25,1,8,8.5,1,0.99,-9.21,"try to pick what I think they'd pick, and guess high certainty if I had it",1.0,8.5,1.0,0.1899999999999995,AMT
1223,8c6unizm,jbvsqq7n,25,2,8,9.0,0,0.99,-9.21,Trying to decide wether other players arrived at a time or not.,1.0,8.3,1.0,0.0,AMT
1224,8c6unizm,iv449lpy,26,1,1,8.3,0,0.75,-2.77,,,,,0.0,AMT
1225,8c6unizm,sj4ch47i,26,2,1,8.2,1,0.99,-9.21,,,,,0.0,AMT
1226,8c6unizm,iv449lpy,26,1,2,8.5,0,0.625,-0.94,,,,,0.0,AMT
1227,8c6unizm,sj4ch47i,26,2,2,8.4,0,0.875,-0.27,,,,,0.0,AMT
1228,8c6unizm,iv449lpy,26,1,3,8.3,0,0.875,-0.27,,,,,0.0,AMT
1229,8c6unizm,sj4ch47i,26,2,3,8.2,0,0.875,-0.27,,,,,0.0,AMT
1230,8c6unizm,iv449lpy,26,1,4,8.3,0,0.99,-9.21,Stick with one location.,1.0,8.3,2.0,0.0,AMT
1231,8c6unizm,sj4ch47i,26,2,4,8.2,1,0.75,-2.77,Just used my gut feeling,1.0,8.2,1.0,0.0,AMT
1232,a5eo1u66,cwjc9wrz,2,1,1,8.1,1,0.99,-0.01,,,,,0.0,AMT
1233,a5eo1u66,teo5lzkv,2,2,1,8.2,1,0.99,-0.01,,,,,0.0,AMT
1234,a5eo1u66,cwjc9wrz,2,1,2,9.0,0,0.99,-0.02,,,,,0.0,AMT
1235,a5eo1u66,teo5lzkv,2,2,2,8.5,0,0.99,-0.02,,,,,0.0,AMT
1236,a5eo1u66,cwjc9wrz,2,1,3,8.2,1,0.99,-0.01,,,,,0.0,AMT
1237,a5eo1u66,teo5lzkv,2,2,3,8.3,1,0.99,-0.01,,,,,0.0,AMT
1238,a5eo1u66,cwjc9wrz,2,1,4,8.2,1,0.99,-0.01,,,,,0.0,AMT
1239,a5eo1u66,teo5lzkv,2,2,4,8.1,1,0.99,-0.01,,,,,0.0,AMT
1240,a5eo1u66,cwjc9wrz,2,1,5,8.1,1,0.99,-0.01,,,,,0.0,AMT
1241,a5eo1u66,teo5lzkv,2,2,5,8.2,1,0.99,-0.01,,,,,0.0,AMT
1242,a5eo1u66,cwjc9wrz,2,1,6,8.5,0,0.875,-4.16,,,,,0.0,AMT
1243,a5eo1u66,teo5lzkv,2,2,6,8.4,1,0.99,-9.21,,,,,0.0,AMT
1244,a5eo1u66,cwjc9wrz,2,1,7,9.0,0,0.99,-0.02,,,,,0.0,AMT
1245,a5eo1u66,teo5lzkv,2,2,7,9.1,0,0.99,-0.02,,,,,0.0,AMT
1246,a5eo1u66,cwjc9wrz,2,1,8,8.2,1,0.99,-0.01,,,,,0.0,AMT
1247,a5eo1u66,teo5lzkv,2,2,8,8.1,1,0.99,-0.01,,,,,0.0,AMT
1248,a5eo1u66,cwjc9wrz,2,1,9,8.5,1,0.99,-9.21,I just went with my gut. I chose answers based on what I would really do.,1.0,8.4,1.0,0.0,AMT
1249,a5eo1u66,teo5lzkv,2,2,9,9.0,0,0.99,-9.21,to try and pick the right answer,1.0,8.1,1.0,0.0,AMT
1250,a5eo1u66,uf0tmwsu,3,1,1,9.0,1,0.625,-1.96,,,,,0.0,AMT
1251,a5eo1u66,aztsroyf,3,2,1,9.1,0,0.75,-2.77,,,,,3.49,AMT
1252,a5eo1u66,uf0tmwsu,3,1,2,8.3,1,0.625,-0.47,,,,,0.0,AMT
1253,a5eo1u66,aztsroyf,3,2,2,8.4,1,0.75,-0.29,,,,,3.49,AMT
1254,a5eo1u66,uf0tmwsu,3,1,3,8.4,1,0.625,-0.47,,,,,0.0,AMT
1255,a5eo1u66,aztsroyf,3,2,3,8.3,1,0.875,-0.13,,,,,3.49,AMT
1256,a5eo1u66,uf0tmwsu,3,1,4,8.3,1,0.75,-0.29,,,,,0.0,AMT
1257,a5eo1u66,aztsroyf,3,2,4,8.4,1,0.875,-0.13,,,,,3.49,AMT
1258,a5eo1u66,uf0tmwsu,3,1,5,8.2,1,0.875,-0.13,,,,,0.0,AMT
1259,a5eo1u66,aztsroyf,3,2,5,8.3,1,0.875,-0.13,,,,,3.49,AMT
1260,a5eo1u66,uf0tmwsu,3,1,6,8.5,1,0.99,-0.01,,,,,0.0,AMT
1261,a5eo1u66,aztsroyf,3,2,6,8.4,1,0.75,-0.29,,,,,3.49,AMT
1262,a5eo1u66,uf0tmwsu,3,1,7,8.5,1,0.99,-9.21,"When it looked like my colleague was consistently going to the canteen, I chose very certain so as to retain my money. That was when my colleague decided to go elsewhere. I lost everything as a result. I should have stayed uncertain throughout.",2.0,8.4,2.0,0.0,AMT
1263,a5eo1u66,aztsroyf,3,2,7,9.0,0,0.75,-2.77,I tried to assume that the person would do what I would have done.,1.0,8.3,3.0,3.49,AMT
1264,a5eo1u66,jjjybwjn,4,1,1,8.3,1,0.75,-0.29,,,,,5.280000000000001,AMT
1265,a5eo1u66,piz44rmz,4,2,1,8.4,1,0.75,-0.29,,,,,0.0,AMT
1266,a5eo1u66,jjjybwjn,4,1,2,8.1,1,0.99,-0.01,,,,,5.280000000000001,AMT
1267,a5eo1u66,piz44rmz,4,2,2,8.2,1,0.875,-0.13,,,,,0.0,AMT
1268,a5eo1u66,jjjybwjn,4,1,3,8.5,1,0.75,-2.77,,,,,5.280000000000001,AMT
1269,a5eo1u66,piz44rmz,4,2,3,9.0,0,0.99,-9.21,,,,,0.0,AMT
1270,a5eo1u66,jjjybwjn,4,1,4,8.5,1,0.5,-0.69,,,,,5.280000000000001,AMT
1271,a5eo1u66,piz44rmz,4,2,4,8.4,1,0.99,-0.01,,,,,0.0,AMT
1272,a5eo1u66,jjjybwjn,4,1,5,8.2,1,0.99,-0.01,,,,,5.280000000000001,AMT
1273,a5eo1u66,piz44rmz,4,2,5,8.1,1,0.99,-0.01,,,,,0.0,AMT
1274,a5eo1u66,jjjybwjn,4,1,6,8.1,1,0.99,-0.01,,,,,5.280000000000001,AMT
1275,a5eo1u66,piz44rmz,4,2,6,8.0,1,0.99,-0.01,,,,,0.0,AMT
1276,a5eo1u66,jjjybwjn,4,1,7,8.5,0,0.625,-0.94,I mostly tried to go to the canteen,1.0,8.5,3.0,5.280000000000001,AMT
1277,a5eo1u66,piz44rmz,4,2,7,9.0,0,0.75,-0.58,I based my decisions off of my arrival time.,1.0,8.4,3.0,0.0,AMT
1278,a5eo1u66,ythna08i,6,1,1,8.2,1,0.875,-0.13,,,,,7.12,AMT
1279,a5eo1u66,393r3x6l,6,2,1,8.1,1,0.99,-0.01,,,,,9.63,AMT
1280,a5eo1u66,ythna08i,6,1,2,9.0,0,0.75,-0.58,,,,,7.12,AMT
1281,a5eo1u66,393r3x6l,6,2,2,8.5,0,0.875,-0.27,,,,,9.63,AMT
1282,a5eo1u66,ythna08i,6,1,3,8.4,1,0.75,-0.29,,,,,7.12,AMT
1283,a5eo1u66,393r3x6l,6,2,3,8.3,1,0.99,-0.01,,,,,9.63,AMT
1284,a5eo1u66,ythna08i,6,1,4,8.1,1,0.99,-0.01,,,,,7.12,AMT
1285,a5eo1u66,393r3x6l,6,2,4,8.2,1,0.99,-0.01,,,,,9.63,AMT
1286,a5eo1u66,ythna08i,6,1,5,8.3,1,0.75,-0.29,,,,,7.12,AMT
1287,a5eo1u66,393r3x6l,6,2,5,8.2,1,0.99,-0.01,,,,,9.63,AMT
1288,a5eo1u66,ythna08i,6,1,6,8.2,1,0.75,-0.29,,,,,7.12,AMT
1289,a5eo1u66,393r3x6l,6,2,6,8.3,1,0.99,-0.01,,,,,9.63,AMT
1290,a5eo1u66,ythna08i,6,1,7,8.5,0,0.75,-0.58,,,,,7.12,AMT
1291,a5eo1u66,393r3x6l,6,2,7,9.0,0,0.99,-0.02,,,,,9.63,AMT
1292,a5eo1u66,ythna08i,6,1,8,8.4,1,0.75,-0.29,,,,,7.12,AMT
1293,a5eo1u66,393r3x6l,6,2,8,8.3,1,0.99,-0.01,,,,,9.63,AMT
1294,a5eo1u66,ythna08i,6,1,9,8.2,1,0.875,-0.13,,,,,7.12,AMT
1295,a5eo1u66,393r3x6l,6,2,9,8.3,1,0.99,-0.01,,,,,9.63,AMT
1296,a5eo1u66,ythna08i,6,1,10,8.4,1,0.75,-0.29,Go to the canteen if I arrived early and don't go if I arrived late.,1.0,8.3,,7.12,AMT
1297,a5eo1u66,393r3x6l,6,2,10,8.3,1,0.99,-0.01,"I was pretty confident and made sure I used the arrival times to my advantage and made educated guesses,",1.0,8.4,,9.63,AMT
1298,a5eo1u66,uly29bgk,7,1,1,8.3,1,0.875,-0.13,,,,,0.0,AMT
1299,a5eo1u66,xnuocav6,7,2,1,8.4,1,0.75,-0.29,,,,,0.0,AMT
1300,a5eo1u66,uly29bgk,7,1,2,8.5,1,0.99,-9.21,,,,,0.0,AMT
1301,a5eo1u66,xnuocav6,7,2,2,9.0,0,0.99,-9.21,,,,,0.0,AMT
1302,a5eo1u66,uly29bgk,7,1,3,9.0,0,0.99,-9.21,I tried to figure out what time they cut off going to the canteen. I was wrong.,2.0,8.3,3.0,0.0,AMT
1303,a5eo1u66,xnuocav6,7,2,3,8.5,1,0.99,-9.21,"I thought my colleague was arriving at the same time as me, and that was not the case.",1.0,8.0,2.0,0.0,AMT
1304,a5eo1u66,zgmn5r7a,8,1,1,8.3,1,0.99,-0.01,,,,,0.5500000000000007,AMT
1305,a5eo1u66,5pf0p0sz,8,2,1,8.2,1,0.99,-0.01,,,,,0.3900000000000006,AMT
1306,a5eo1u66,zgmn5r7a,8,1,2,8.5,0,0.99,-0.02,,,,,0.5500000000000007,AMT
1307,a5eo1u66,5pf0p0sz,8,2,2,9.0,0,0.99,-0.02,,,,,0.3900000000000006,AMT
1308,a5eo1u66,zgmn5r7a,8,1,3,8.4,1,0.99,-0.01,,,,,0.5500000000000007,AMT
1309,a5eo1u66,5pf0p0sz,8,2,3,8.3,1,0.99,-0.01,,,,,0.3900000000000006,AMT
1310,a5eo1u66,zgmn5r7a,8,1,4,8.4,1,0.99,-9.21,,,,,0.5500000000000007,AMT
1311,a5eo1u66,5pf0p0sz,8,2,4,8.5,0,0.99,-9.21,,,,,0.3900000000000006,AMT
1312,a5eo1u66,zgmn5r7a,8,1,5,8.2,1,0.99,-0.01,,,,,0.5500000000000007,AMT
1313,a5eo1u66,5pf0p0sz,8,2,5,8.3,1,0.99,-0.01,,,,,0.3900000000000006,AMT
1314,a5eo1u66,zgmn5r7a,8,1,6,8.1,1,0.99,-0.01,,,,,0.5500000000000007,AMT
1315,a5eo1u66,5pf0p0sz,8,2,6,8.2,1,0.99,-0.01,,,,,0.3900000000000006,AMT
1316,a5eo1u66,zgmn5r7a,8,1,7,8.4,1,0.875,-0.13,,,,,0.5500000000000007,AMT
1317,a5eo1u66,5pf0p0sz,8,2,7,8.3,1,0.99,-0.01,,,,,0.3900000000000006,AMT
1318,a5eo1u66,zgmn5r7a,8,1,8,8.3,1,0.99,-0.01,,,,,0.5500000000000007,AMT
1319,a5eo1u66,5pf0p0sz,8,2,8,8.4,1,0.75,-0.29,,,,,0.3900000000000006,AMT
1320,a5eo1u66,zgmn5r7a,8,1,9,8.5,0,0.99,-0.02,,,,,0.5500000000000007,AMT
1321,a5eo1u66,5pf0p0sz,8,2,9,9.0,0,0.99,-0.02,,,,,0.3900000000000006,AMT
1322,a5eo1u66,zgmn5r7a,8,1,10,9.0,0,0.99,-0.02,I tried to measure how much time they had mostly and made my decision based on that.,1.0,8.4,,0.5500000000000007,AMT
1323,a5eo1u66,5pf0p0sz,8,2,10,8.5,0,0.99,-0.02,If I felt like there was plenty of time to get coffee before work I went and assume the partner would too,1.0,8.3,,0.3900000000000006,AMT
1324,a5eo1u66,plm59xl2,9,1,1,8.5,0,0.5,-1.39,,,,,0.0,AMT
1325,a5eo1u66,u5jbxspw,9,2,1,8.4,0,0.99,-0.02,,,,,0.7399999999999984,AMT
1326,a5eo1u66,plm59xl2,9,1,2,8.2,1,0.99,-0.01,,,,,0.0,AMT
1327,a5eo1u66,u5jbxspw,9,2,2,8.3,1,0.99,-0.01,,,,,0.7399999999999984,AMT
1328,a5eo1u66,plm59xl2,9,1,3,8.4,1,0.75,-0.29,,,,,0.0,AMT
1329,a5eo1u66,u5jbxspw,9,2,3,8.3,1,0.99,-0.01,,,,,0.7399999999999984,AMT
1330,a5eo1u66,plm59xl2,9,1,4,8.2,1,0.99,-0.01,,,,,0.0,AMT
1331,a5eo1u66,u5jbxspw,9,2,4,8.1,1,0.99,-0.01,,,,,0.7399999999999984,AMT
1332,a5eo1u66,plm59xl2,9,1,5,8.3,1,0.99,-9.21,I just chose by how much time I had before 9am,1.0,8.2,1.0,0.0,AMT
1333,a5eo1u66,u5jbxspw,9,2,5,8.4,0,0.99,-9.21,"I imagined that my colleague was like me and then ""thought like them""",1.0,8.2,2.0,0.7399999999999984,AMT
1334,a5eo1u66,y02w1591,10,1,1,8.4,1,0.99,-9.21,,,,,0.0,AMT
1335,a5eo1u66,etvzd6pr,10,2,1,8.5,0,0.5,-1.39,,,,,7.220000000000001,AMT
1336,a5eo1u66,y02w1591,10,1,2,8.4,1,0.875,-4.16,I would think if we had time to make it to the canteen why wouldn't we go.,1.0,8.4,2.0,0.0,AMT
1337,a5eo1u66,etvzd6pr,10,2,2,8.5,0,0.5,-1.39,I did not feel that either of us should go to the canteen with the time allowed prior to needing to be in the office.,1.0,8.3,2.0,7.220000000000001,AMT
1338,a5eo1u66,uz3sydse,11,1,1,8.5,1,0.99,-9.21,,,,,0.0,AMT
1339,a5eo1u66,fdqjpwwa,11,2,1,9.0,1,0.875,-4.16,,,,,3.88,AMT
1340,a5eo1u66,uz3sydse,11,1,2,8.5,1,0.875,-4.16,I assessed the time and if it seemed there was enough of it I thought we would go,1.0,8.4,3.0,0.0,AMT
1341,a5eo1u66,fdqjpwwa,11,2,2,9.0,0,0.625,-1.96,I just thought of what my partner was likely to do.,1.0,8.3,2.0,3.88,AMT
1342,a5eo1u66,vw4avove,12,1,1,9.0,0,0.99,-0.02,,,,,0.5999999999999996,AMT
1343,a5eo1u66,h1d32hol,12,2,1,9.1,0,0.99,-0.02,,,,,0.0,AMT
1344,a5eo1u66,vw4avove,12,1,2,9.0,0,0.99,-0.02,,,,,0.5999999999999996,AMT
1345,a5eo1u66,h1d32hol,12,2,2,9.1,0,0.99,-0.02,,,,,0.0,AMT
1346,a5eo1u66,vw4avove,12,1,3,8.5,1,0.875,-0.13,,,,,0.5999999999999996,AMT
1347,a5eo1u66,h1d32hol,12,2,3,8.4,1,0.99,-0.01,,,,,0.0,AMT
1348,a5eo1u66,vw4avove,12,1,4,9.0,0,0.99,-0.02,,,,,0.5999999999999996,AMT
